yrke,yrke_navn,hovedgruppe,hovedgruppe_navn,yrkesgruppe,yrkesgruppe_navn,lonnstakere,lonnstakere_start,vekst_antall,vekst_pst,median_lonn_start,reallonn_start,reallonn_slutt,lonn_vekst_pst,reallonn_vekst_pst,endring_bruddkvartal,median_lonn,median_lonn_kvinner,median_lonn_menn,gjennomsnittsalder,avtalt_arbeidstid,kvinner,menn,kvinneandel,under_40,fra_40_til_54,fra_55,andel_55plus,sykefravaer_pst,sykefravaer_aar,sammenlignbar,kvartal_start,kvartal_slutt
3256,Helsesekretærer,3,Høyskoleyrker,32,Helserelaterte yrker,9244,8567,677,0.07902416248395006,32480.0,44548.12444444444,45750.0,0.40855911330049266,0.026979262775796764,-69,45750.0,45750.0,45880.0,45.6,30.0,9063,181,0.980419731717871,3052,3479,2713,0.2934876676763306,9.6,2025,true,2016K2,2026K2
1324,Ledere av logistikk og transport mv.,1,Ledere,13,Ledere av enheter for vareproduksjon og tjenesteyting,8919,8416,503,0.05976711026615966,53370.0,73199.92,79220.0,0.48435450627693455,0.08224161993619661,-12,79220.0,81740.0,78830.0,49.7,35.6,1701,7218,0.19071644803229063,1800,3648,3471,0.3891691893710057,3.5,2025,true,2016K2,2026K2
8121,Operatører innen metallurgiske prosessfag,8,"Prosess- og maskinoperatører, transportarbeidere mv.",81,Prosess- og maskinoperatører,8862,7961,901,0.11317673659088046,34130.0,46811.191111111104,49360.0,0.44623498388514493,0.054448708276596536,-69,49360.0,47370.0,49610.0,40.8,35.0,1342,7520,0.15143308508237419,4257,2714,1891,0.21338298352516363,5.5,2025,true,2016K2,2026K2
5141,Frisører,5,Salgs- og serviceyrker,51,Yrker innen personlig tjenesteyting,8820,10036,-1216,-0.12116381028298129,27630.0,37896.079999999994,40870.0,0.4791892870068766,0.07847566291816999,-137,40870.0,41400.0,39600.0,38.0,30.7,7664,1156,0.8689342403628117,5098,2481,1241,0.14070294784580498,7.7,2025,true,2016K2,2026K2
3115,Maskiningeniører,3,Høyskoleyrker,31,Ingeniører mv.,8804,6860,1944,0.2833819241982507,47040.0,64517.97333333333,65520.0,0.3928571428571428,0.01553096935468945,52,65520.0,65790.0,65520.0,43.6,36.3,724,8080,0.08223534756928669,3690,2958,2156,0.2448886869604725,3.7,2025,true,2016K2,2026K2
1211,Finans- og økonomisjefer,1,Ledere,12,Administrative og merkantile ledere,8766,8715,51,0.005851979345955272,64580.0,88575.05777777777,100000.0,0.5484670176525239,0.12898599796441323,27,100000.0,91120.0,109590.0,49.5,35.5,3879,4887,0.44250513347022585,1641,3915,3210,0.3661875427789186,2.5,2025,true,2016K2,2026K2
7212,Sveisere,7,Håndverkere,72,Metall- og maskinarbeidere,8742,6561,2181,0.3324188385916782,35720.0,48991.96444444444,51970.0,0.4549272116461367,0.06078620421380676,145,51970.0,51450.0,51980.0,42.9,35.6,271,8471,0.030999771219400594,3325,3703,1714,0.19606497369023107,5.6,2025,true,2016K2,2026K2
2211,Allmennpraktiserende leger,2,Akademiske yrker,22,Medisinske yrker,8646,7026,1620,0.2305721605465414,59250.0,81264.66666666666,85270.0,0.43915611814346,0.04928751322838143,-112,85270.0,82080.0,91690.0,40.2,25.7,5013,3633,0.5798056904927134,4721,2600,1325,0.1532500578302105,3.4,2025,true,2016K2,2026K2
2512,Programvareutviklere,2,Akademiske yrker,25,IKT-rådgivere,8484,3811,4673,1.2261873524009448,51670.0,70868.27555555555,78300.0,0.5153861041223147,0.10486673178068973,367,78300.0,70830.0,79180.0,39.2,35.9,1244,7240,0.14662894860914663,4992,2678,814,0.09594530881659595,2.0,2025,true,2016K2,2026K2
9329,Andre hjelpearbeidere i industri,9,"Renholdere, hjelpearbeidere mv.",93,"Hjelpearbeidere i bergverk, industri, bygg og anlegg og transport",8269,6554,1715,0.26167226121452547,31540.0,43258.86222222222,48160.0,0.5269499048826887,0.11329788917240746,-182,48160.0,43270.0,48790.0,38.9,26.7,1365,6904,0.16507437416858145,4724,2110,1435,0.17353972669004716,4.6,2025,true,2016K2,2026K2
4226,Resepsjonister (ekskl. hotell),4,Kontoryrker,42,Kundeserviceyrker,8212,8265,-53,-0.006412583182093146,31780.0,43588.03555555555,48010.0,0.5106985525487728,0.10144904187775095,-76,48010.0,44840.0,51430.0,40.0,24.0,4248,3964,0.5172917681441792,4942,1918,1352,0.16463711641500245,5.9,2025,true,2016K2,2026K2
3152,Dekksoffiserer og loser,3,Høyskoleyrker,31,Ingeniører mv.,8157,6865,1292,0.18820101966496727,57090.0,78302.10666666666,81250.0,0.4231914520931861,0.03764768866159085,-48,81250.0,69170.0,81740.0,43.3,36.3,309,7848,0.03788157410812799,3549,2553,2055,0.25193085693269585,5.0,2025,true,2016K2,2026K2
3422,Trenere og idrettsdommere,3,Høyskoleyrker,34,"Yrker innen kultur, idrett mv.",8072,4019,4053,1.0084598158745957,35840.0,49156.551111111105,47920.0,0.3370535714285714,-0.025155367558559294,-19,47920.0,43750.0,50000.0,35.2,11.9,3485,4587,0.43173934588701685,6446,1049,577,0.0714816650148662,3.0,2025,true,2016K2,2026K2
6221,Havbruksarbeidere,6,"Bønder, fiskere mv.",62,"Skogbrukere, fiskere mv.",8042,4846,3196,0.6595130004127114,38330.0,52571.72444444444,59900.0,0.5627445864857814,0.13939576137168141,-101,59900.0,54670.0,61310.0,35.5,32.8,1736,6306,0.21586669982591394,5453,1570,1019,0.12670977368813727,4.6,2025,true,2016K2,2026K2
7131,Malere og byggtapetserere,7,Håndverkere,71,Byggearbeidere,7993,6907,1086,0.15723179383234398,32480.0,44548.12444444444,47140.0,0.45135467980295574,0.05818147425685383,-697,47140.0,45000.0,47400.0,43.2,35.3,648,7345,0.08107093706993619,3034,3345,1614,0.20192668585011886,8.2,2025,true,2016K2,2026K2
1322,Ledere av olje- og gassutvinning mv.,1,Ledere,13,Ledere av enheter for vareproduksjon og tjenesteyting,7926,6400,1526,0.23843750000000008,86850.0,119119.59999999999,112630.0,0.2968336211859528,-0.05447969939455799,-756,112630.0,110630.0,113330.0,50.9,36.5,1696,6230,0.2139793086045925,980,3887,3059,0.38594499116830683,2.4,2025,true,2016K2,2026K2
3323,Innkjøpere,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",7914,4969,2945,0.5926745824109478,44490.0,61020.50666666666,64770.0,0.45583277140930556,0.061446447074185784,627,64770.0,63030.0,66030.0,44.3,34.5,3406,4508,0.4303765478898155,3311,2733,1870,0.23629011877685116,3.7,2025,true,2016K2,2026K2
2642,Journalister,2,Akademiske yrker,26,"Juridiske, samfunnsvitenskapelige og humanistiske yrker",7642,7384,258,0.03494041170097506,44390.0,60883.35111111111,67240.0,0.5147555755800857,0.10440701395177987,-48,67240.0,65560.0,68850.0,43.0,30.7,3646,3996,0.47710023554043446,3454,2443,1745,0.22834336561109658,4.2,2025,true,2016K2,2026K2
0000,Uoppgitt / yrker som ikke kan identifiseres,0,Militære yrker og uoppgitt,00,Uoppgitt / yrker som ikke kan identifiseres,7634,19565,-11931,-0.609813442371582,31810.0,43629.18222222222,43720.0,0.37441056271612694,0.0020815833153875474,-2471,43720.0,42650.0,44270.0,41.0,19.2,2258,5376,0.2957820277705004,3833,2212,1589,0.20814776002095886,5.4,2024,false,2016K2,2026K2
2149,Andre sivilingeniører (unntatt elektroteknologi),2,Akademiske yrker,21,"Realister, sivilingeniører mv.",7575,6027,1548,0.2568442010950722,58990.0,80908.06222222222,77600.0,0.31547719952534337,-0.04088668213479496,-472,77600.0,72910.0,81080.0,45.8,35.1,3249,4326,0.4289108910891089,2541,3039,1995,0.2633663366336634,3.0,2025,true,2016K2,2026K2
3341,Arbeidsledere for kontorpersonell,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",7391,6458,933,0.14447197274698054,45500.0,62405.777777777774,68560.0,0.5068131868131869,0.09861622499341238,1,68560.0,65260.0,75000.0,49.5,33.0,4077,3314,0.551616831281288,1502,3064,2825,0.38222162089027195,4.5,2025,true,2016K2,2026K2
4323,Transportfunksjonærer,4,Kontoryrker,43,Økonomi- og logistikkmedarbeidere,7199,6382,817,0.12801629583202767,38760.0,53161.493333333325,56910.0,0.4682662538699691,0.07051168866086543,43,56910.0,52770.0,57770.0,41.1,32.8,1665,5534,0.23128212251701624,3509,1906,1784,0.24781219613835254,5.8,2025,true,2016K2,2026K2
5132,Bartendere,5,Salgs- og serviceyrker,51,Yrker innen personlig tjenesteyting,7165,4864,2301,0.4730674342105263,25530.0,35015.81333333333,38410.0,0.5045045045045045,0.09693296666725049,-72,38410.0,37350.0,39740.0,30.8,14.1,3902,3263,0.5445917655268667,6205,719,241,0.03363572923935799,4.8,2025,true,2016K2,2026K2
3212,Bioingeniører,3,Høyskoleyrker,32,Helserelaterte yrker,7135,6864,271,0.03948135198135194,39090.0,53614.10666666666,57330.0,0.46661550268610896,0.06930812736349501,-64,57330.0,57010.0,58860.0,42.0,34.0,5749,1386,0.8057463209530483,3326,2352,1457,0.20420462508759635,5.7,2025,true,2016K2,2026K2
3334,Eiendomsmeglere og - forvaltere,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",7115,4058,3057,0.7533267619517003,51040.0,70004.19555555555,69890.0,0.3693181818181819,-0.001631267306899109,116,69890.0,63320.0,75000.0,41.0,32.5,2815,4300,0.3956430077301476,3833,2040,1242,0.17456078706957132,3.3,2025,true,2016K2,2026K2
7119,Andre bygningsarbeidere,7,Håndverkere,71,Byggearbeidere,7050,4149,2901,0.6992046276211135,32660.0,44795.00444444444,49110.0,0.503674219228414,0.09632760637198046,-589,49110.0,,49130.0,40.0,34.5,49,7001,0.006950354609929078,3518,2778,754,0.10695035460992908,7.2,2025,true,2016K2,2026K2
6113,Gartnere,6,"Bønder, fiskere mv.",61,Jordbrukere,6914,6277,637,0.1014815994902023,30360.0,41640.42666666666,43680.0,0.43873517786561256,0.04898060602645149,-1029,43680.0,39570.0,45270.0,40.8,32.1,2435,4479,0.35218397454440264,3453,2046,1415,0.20465721724038183,5.5,2025,true,2016K2,2026K2
9313,Hjelpearbeidere i bygg,9,"Renholdere, hjelpearbeidere mv.",93,"Hjelpearbeidere i bergverk, industri, bygg og anlegg og transport",6669,6525,144,0.022068965517241468,30450.0,41763.86666666666,45050.0,0.47947454844006576,0.07868364678877127,-712,45050.0,41570.0,45300.0,37.4,30.0,430,6239,0.06447743289848552,3984,1920,765,0.11470985155195682,6.8,2025,true,2016K2,2026K2
6130,Plante- og husdyrprodusenter (kombinasjonsbruk),6,"Bønder, fiskere mv.",61,Jordbrukere,6556,6045,511,0.08453267162944589,25980.0,35633.01333333333,38600.0,0.4857582755966128,0.08326510696447809,-1171,38600.0,37500.0,38970.0,36.2,13.5,1856,4700,0.2830994508846858,4528,893,1135,0.17312385600976204,3.6,2025,true,2016K2,2026K2
3359,Andre yrker innen offentlig forvaltning,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",6408,8009,-1601,-0.19990011237357974,36400.0,49924.62222222222,52870.0,0.4524725274725274,0.05899649605093549,-220,52870.0,51890.0,55780.0,47.5,27.4,4294,2114,0.670099875156055,1949,2147,2312,0.36079900124843944,5.9,2025,true,2016K2,2026K2
8350,Dekks- og maskinmannskap (skip),8,"Prosess- og maskinoperatører, transportarbeidere mv.",83,Transportarbeidere og operatører av mobile maskiner mv.,6398,5143,1255,0.24402099941668287,42230.0,57920.7911111111,59970.0,0.4200805114847266,0.03537950448497562,-145,59970.0,51270.0,60420.0,37.0,36.2,528,5870,0.08252578930915912,3861,1316,1221,0.19084088777743044,7.4,2025,true,2016K2,2026K2
2161,Sivilarkitekter,2,Akademiske yrker,21,"Realister, sivilingeniører mv.",6297,5259,1038,0.1973759269823161,53710.0,73666.24888888888,75020.0,0.39676037981753853,0.018376816133980123,-101,75020.0,73330.0,78260.0,44.3,35.1,3449,2848,0.5477211370493886,2421,2563,1313,0.20851198983643005,4.1,2025,true,2016K2,2026K2
7412,Automatikere,7,Håndverkere,74,"Elektrikere, elektronikere mv.",6271,5699,572,0.1003684856992455,42670.0,58524.27555555555,60830.0,0.42559175064448085,0.03939774431305332,435,60830.0,48830.0,61830.0,36.4,36.1,418,5853,0.06665603571998087,4020,1279,972,0.15499920267899855,3.6,2025,true,2016K2,2026K2
2264,Fysioterapeuter,2,Akademiske yrker,22,Medisinske yrker,6220,5544,676,0.121933621933622,38090.0,52242.551111111105,55360.0,0.45339984247834075,0.05967260064039759,-61,55360.0,55030.0,56700.0,41.3,32.8,4694,1526,0.7546623794212218,3017,2263,940,0.15112540192926044,5.4,2025,true,2016K2,2026K2
1330,Ledere av IKT-enheter,1,Ledere,13,Ledere av enheter for vareproduksjon og tjenesteyting,6151,4192,1959,0.46731870229007644,65000.0,89151.1111111111,97090.0,0.49369230769230765,0.08904980308091148,-10,97090.0,96780.0,97300.0,48.6,35.9,986,5165,0.16029913835148757,1228,3055,1868,0.30369045683628676,2.4,2025,true,2016K2,2026K2
1349,Andre ledere av produksjon og tjenesteyting,1,Ledere,13,Ledere av enheter for vareproduksjon og tjenesteyting,5924,4833,1091,0.22573970618663353,57500.0,78864.44444444444,85750.0,0.491304347826087,0.08730874355434093,5,85750.0,81330.0,89110.0,50.6,36.2,2324,3600,0.3923024983119514,893,2770,2261,0.3816677920324105,3.2,2025,true,2016K2,2026K2
3113,Elkraftingeniører,3,Høyskoleyrker,31,Ingeniører mv.,5828,4741,1087,0.22927652394009712,51020.0,69976.76444444443,72730.0,0.42551940415523326,0.03934499654869583,10,72730.0,67710.0,73440.0,43.2,36.5,777,5051,0.13332189430336308,2634,1744,1450,0.24879890185312287,2.9,2025,true,2016K2,2026K2
7214,Platearbeidere,7,Håndverkere,72,Metall- og maskinarbeidere,5751,5037,714,0.14175104228707558,34670.0,47551.8311111111,50080.0,0.44447649264493805,0.05316659379491617,77,50080.0,44650.0,50170.0,43.0,35.9,114,5637,0.0198226395409494,2207,2287,1257,0.21857068335941576,6.2,2025,true,2016K2,2026K2
3258,Ambulansepersonell,3,Høyskoleyrker,32,Helserelaterte yrker,5584,4552,1032,0.22671353251318105,40840.0,56014.328888888886,65290.0,0.5986777668952008,0.1655946129339605,-126,65290.0,62970.0,67890.0,37.8,28.0,2838,2746,0.5082378223495702,3373,1527,684,0.12249283667621777,6.7,2025,true,2016K2,2026K2
3257,Helse- og miljøkontrollører,3,Høyskoleyrker,32,Helserelaterte yrker,5569,4117,1452,0.3526839931989312,46300.0,63503.022222222215,69130.0,0.4930885529157667,0.08860960598200762,423,69130.0,65000.0,75000.0,47.4,34.3,2886,2683,0.5182258933381217,1531,2329,1709,0.30687735679655237,4.5,2025,true,2016K2,2026K2
9611,Renovasjonsarbeidere,9,"Renholdere, hjelpearbeidere mv.",96,Renovasjons- og gjenvinningsarbeidere mv.,5524,5010,514,0.10259481037924156,32480.0,44548.12444444444,46960.0,0.44581280788177335,0.054140900108227585,-97,46960.0,46170.0,47060.0,43.9,34.3,525,4999,0.09503982621288921,2212,1974,1338,0.24221578566256335,7.6,2025,true,2016K2,2026K2
5222,Butikkavdelingssjefer,5,Salgs- og serviceyrker,52,Salgsyrker,5373,5384,-11,-0.002043090638930156,34090.0,46756.328888888886,47800.0,0.4021707245526547,0.022321493922058844,142,47800.0,46690.0,50230.0,43.0,35.6,3138,2235,0.5840312674483529,2333,1925,1115,0.20751907686581053,6.1,2025,true,2016K2,2026K2
4222,Kundesentermedarbeidere,4,Kontoryrker,42,Kundeserviceyrker,5337,3689,1648,0.44673353212252653,34270.0,47003.20888888888,47640.0,0.3901371461920047,0.013547822077774052,-66,47640.0,47680.0,47580.0,38.1,32.9,2908,2429,0.5448753981637624,3454,1227,656,0.12291549559677721,7.7,2025,true,2016K2,2026K2
3311,Finansmeglere,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",5275,3901,1374,0.35221738015893367,56080.0,76916.83555555555,83200.0,0.4835948644793153,0.08168776574156178,340,83200.0,75000.0,89600.0,41.2,36.7,1921,3354,0.3641706161137441,2771,1595,909,0.17232227488151658,2.3,2025,true,2016K2,2026K2
0210,Befal med sersjant grad,0,Militære yrker og uoppgitt,02,Befal med sersjant grad,5215,1121,4094,3.6520963425512933,,,72320.0,,,58,72320.0,62050.0,74740.0,36.1,36.2,853,4362,0.1635666347075743,3576,1390,249,0.04774688398849473,,,false,2016K2,2026K2
3423,Sports- og aktivitetsinstruktører,3,Høyskoleyrker,34,"Yrker innen kultur, idrett mv.",5192,4511,681,0.15096430946575046,32090.0,44013.217777777776,44880.0,0.3985665316297913,0.01969367989858406,164,44880.0,44780.0,44980.0,35.2,6.6,3209,1983,0.6180662557781201,3855,802,535,0.10304314329738058,4.4,2025,true,2016K2,2026K2
9333,Laste- og lossearbeidere,9,"Renholdere, hjelpearbeidere mv.",93,"Hjelpearbeidere i bergverk, industri, bygg og anlegg og transport",5108,3939,1169,0.29677583142929675,30750.0,42175.33333333333,49150.0,0.5983739837398374,0.16537312489132683,-390,49150.0,44650.0,49520.0,37.4,21.6,708,4400,0.13860610806577917,3356,972,780,0.15270164447924825,6.3,2025,true,2016K2,2026K2
7132,Overflatebehandlere og lakkerere,7,Håndverkere,71,Byggearbeidere,5074,2861,2213,0.7735057672142607,34220.0,46934.631111111106,52030.0,0.5204558737580363,0.10856309655073937,5,52030.0,47570.0,52280.0,42.1,34.9,349,4725,0.06878202601497832,2077,2161,836,0.1647615293653922,6.2,2025,true,2016K2,2026K2
9629,Andre hjelpearbeidere,9,"Renholdere, hjelpearbeidere mv.",96,Renovasjons- og gjenvinningsarbeidere mv.,5065,1846,3219,1.7437703141928496,30210.0,41434.69333333333,41070.0,0.3594836146971201,-0.008801641909098934,-183,41070.0,38910.0,41910.0,39.3,9.1,2941,2124,0.5806515301085884,2290,346,2429,0.4795656465942744,3.9,2025,true,2016K2,2026K2
8212,Montører av elektriske og elektroniske produkter,8,"Prosess- og maskinoperatører, transportarbeidere mv.",82,Montører,5046,3420,1626,0.475438596491228,34730.0,47634.12444444444,49690.0,0.4307515116613878,0.04315972172330618,-13,49690.0,46000.0,51310.0,40.6,35.1,1597,3449,0.31648830757035273,2540,1573,933,0.1848989298454221,5.6,2025,true,2016K2,2026K2
1346,Ledere av forsikring og finansvirksomhet,1,Ledere,13,Ledere av enheter for vareproduksjon og tjenesteyting,5037,5601,-564,-0.1006963042313872,67000.0,91894.22222222222,104170.0,0.554776119402985,0.1335859587351642,117,104170.0,99790.0,108440.0,49.6,35.8,1826,3211,0.3625173714512607,926,2357,1754,0.3482231486996228,2.1,2025,true,2016K2,2026K2
2144,Sivilingeniører (maskin- og marin-teknikk),2,Akademiske yrker,21,"Realister, sivilingeniører mv.",5037,3807,1230,0.32308904649330183,59080.0,81031.50222222222,86810.0,0.46936357481381186,0.07131174443651211,767,86810.0,81250.0,87630.0,45.0,36.8,838,4199,0.16636887035934086,1895,1812,1330,0.2640460591621997,2.1,2025,true,2016K2,2026K2
3512,"Brukerstøtte, IKT",3,Høyskoleyrker,35,IKT-teknikere,4964,4769,195,0.04088907527783592,37030.0,50788.702222222215,58350.0,0.5757493923845531,0.14887755439573724,334,58350.0,57470.0,59060.0,39.2,34.9,1630,3334,0.32836422240128926,2881,1435,648,0.1305398871877518,4.3,2025,true,2016K2,2026K2
1213,Strategi- og planleggingssjefer,1,Ledere,12,Administrative og merkantile ledere,4922,3240,1682,0.5191358024691357,57850.0,79344.48888888888,86280.0,0.49144338807260146,0.08741011768093121,61,86280.0,85180.0,87470.0,51.1,37.1,2755,2167,0.5597318163348233,538,2504,1880,0.3819585534335636,3.1,2025,true,2016K2,2026K2
0110,Offiserer fra fenrik og høyere grad,0,Militære yrker og uoppgitt,01,Offiserer fra fenrik og høyere grad,4915,9936,-5021,-0.5053341384863124,,,83500.0,,,-30,83500.0,72660.0,86260.0,41.9,35.5,758,4157,0.15422177009155646,2207,1815,893,0.18168870803662257,,,false,2016K2,2026K2
3331,Speditører og befraktere,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",4881,4796,85,0.017723102585487815,39670.0,54409.608888888884,56730.0,0.4300478951348625,0.04264671550662391,11,56730.0,54170.0,58350.0,45.0,35.5,1639,3242,0.33579184593321043,1782,1765,1334,0.27330465068633475,4.5,2025,true,2016K2,2026K2
4221,Reisebyråmedarbeidere mv.,4,Kontoryrker,42,Kundeserviceyrker,4841,4062,779,0.19177744953225018,33690.0,46207.706666666665,47720.0,0.4164440486791332,0.03272816251719046,-31,47720.0,47410.0,48710.0,39.5,27.6,3152,1689,0.6511051435653791,2823,1208,810,0.167320801487296,5.2,2025,true,2016K2,2026K2
2166,Grafiske- og multimediadesignere,2,Akademiske yrker,21,"Realister, sivilingeniører mv.",4826,3710,1116,0.3008086253369273,40000.0,54862.22222222222,61250.0,0.53125,0.11643308489954651,-72,61250.0,59450.0,63150.0,39.8,34.3,2606,2220,0.5399917115623705,2693,1611,522,0.10816411106506424,4.2,2025,true,2016K2,2026K2
2151,Sivilingeniører (elkraftteknikk),2,Akademiske yrker,21,"Realister, sivilingeniører mv.",4701,2578,2123,0.8235065942591155,62300.0,85447.9111111111,84670.0,0.3590690208667737,-0.00910392192150311,181,84670.0,82900.0,85020.0,45.3,36.8,934,3767,0.1986811316741119,1730,1699,1272,0.27058072750478623,2.5,2025,true,2016K2,2026K2
7213,Kopper- og blikkenslagere,7,Håndverkere,72,Metall- og maskinarbeidere,4640,4674,-34,-0.007274283269148474,35210.0,48292.4711111111,51350.0,0.45839250213007676,0.06331274458608971,-82,51350.0,42090.0,51640.0,39.4,35.5,233,4407,0.050215517241379314,2408,1348,884,0.19051724137931034,6.0,2025,true,2016K2,2026K2
2152,Sivilingeniører (elektronikk),2,Akademiske yrker,21,"Realister, sivilingeniører mv.",4612,4240,372,0.08773584905660381,59180.0,81168.65777777777,83330.0,0.40807705305846564,0.0266277930594776,-123,83330.0,73710.0,84750.0,45.3,36.7,605,4007,0.13117953165654814,1634,1798,1180,0.25585429314830876,2.3,2025,true,2016K2,2026K2
2432,Informasjonsrådgivere,2,Akademiske yrker,24,"Rådgivere innen økonomi, administrasjon og salg",4570,3591,979,0.27262600946811477,44130.0,60526.74666666666,64510.0,0.4618173578064808,0.06580980397426517,37,64510.0,63190.0,67080.0,43.1,34.3,2921,1649,0.6391684901531729,1956,1816,798,0.17461706783369804,4.6,2025,true,2016K2,2026K2
5411,Brannkonstabler,5,Salgs- og serviceyrker,54,Sikkerhetsarbeidere,4409,3866,543,0.1404552509053285,43270.0,59347.20888888888,67080.0,0.5502657730529235,0.13029746901136696,-27,67080.0,61210.0,67480.0,43.7,16.1,329,4080,0.07462009525969608,1628,1929,852,0.1932410977545929,4.8,2025,true,2016K2,2026K2
3122,"Arbeidsleder, industri",3,Høyskoleyrker,31,Ingeniører mv.,4407,3832,575,0.15005219206680587,42260.0,57961.93777777777,61680.0,0.4595362044486513,0.06414661698297652,83,61680.0,57500.0,62010.0,47.2,36.4,413,3994,0.09371454504197867,1217,1857,1333,0.30247333787156794,4.1,2025,true,2016K2,2026K2
3353,Saksbehandlere innen sosiale ytelser,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",4363,6478,-2115,-0.32648965730163626,35850.0,49170.26666666666,51480.0,0.4359832635983263,0.04697418765270078,-6,51480.0,51590.0,51220.0,41.7,35.6,3263,1100,0.7478798991519596,2157,1354,852,0.19527847811139123,8.1,2025,true,2016K2,2026K2
7413,Energimontører,7,Håndverkere,74,"Elektrikere, elektronikere mv.",4113,4709,-596,-0.12656614992567428,40890.0,56082.90666666666,59150.0,0.4465639520665199,0.0546885587004764,-163,59150.0,52940.0,59510.0,34.9,36.5,209,3904,0.05081449063943593,2739,668,706,0.17165086311694627,3.7,2025,true,2016K2,2026K2
7112,Murere,7,Håndverkere,71,Byggearbeidere,4045,4405,-360,-0.08172531214528944,34500.0,47318.666666666664,50340.0,0.4591304347826086,0.06385077066133182,-408,50340.0,,50510.0,43.2,35.7,83,3962,0.020519159456118666,1560,1545,940,0.2323856613102596,7.4,2025,true,2016K2,2026K2
1341,Ledere av omsorgstjenester for barn,1,Ledere,13,Ledere av enheter for vareproduksjon og tjenesteyting,3999,4352,-353,-0.08111213235294112,47340.0,64929.439999999995,68620.0,0.4495141529362061,0.056839547668977364,1,68620.0,68330.0,70250.0,50.0,34.9,3558,441,0.8897224306076519,555,2129,1315,0.328832208052013,5.7,2025,true,2016K2,2026K2
3151,Skipsmaskinister,3,Høyskoleyrker,31,Ingeniører mv.,3919,3837,82,0.021370862653114386,59170.0,81154.94222222222,83330.0,0.4083150245056617,0.02680129784113383,-23,83330.0,,83440.0,44.3,36.7,82,3837,0.020923705026792548,1597,1224,1098,0.2801735136514417,4.2,2025,true,2016K2,2026K2
7422,Tele- og IKT-installatører,7,Håndverkere,74,"Elektrikere, elektronikere mv.",3897,3366,531,0.15775401069518713,36810.0,50486.95999999999,49140.0,0.3349633251833741,-0.026679364334869726,-35,49140.0,46280.0,49380.0,34.4,35.3,278,3619,0.07133692584039004,2667,753,477,0.12240184757505773,4.6,2025,true,2016K2,2026K2
1412,Restaurantsjefer,1,Ledere,14,"Ledere i hotell, restaurant, varehandel mv.",3865,2331,1534,0.658086658086658,36500.0,50061.777777777774,51350.0,0.4068493150684931,0.02573265032537586,25,51350.0,50000.0,52710.0,40.4,34.0,1494,2371,0.3865459249676585,2023,1350,492,0.12729624838292367,5.7,2025,true,2016K2,2026K2
5413,Fengselsbetjenter,5,Salgs- og serviceyrker,54,Sikkerhetsarbeidere,3705,3640,65,0.017857142857142794,,,72190.0,,,102,72190.0,69740.0,74460.0,39.9,31.9,1681,2024,0.45371120107962215,1980,1008,717,0.19352226720647772,,,true,2016K2,2026K2
9622,Altmuligmann,9,"Renholdere, hjelpearbeidere mv.",96,Renovasjons- og gjenvinningsarbeidere mv.,3703,3536,167,0.04722850678733037,30410.0,41709.00444444444,44000.0,0.44689246958237416,0.05492808054450493,-416,44000.0,43120.0,44250.0,41.5,16.3,1198,2505,0.32352146907912505,1997,788,918,0.2479071023494464,5.1,2025,true,2016K2,2026K2
5244,Telefon- og nettselgere,5,Salgs- og serviceyrker,52,Salgsyrker,3679,5885,-2206,-0.3748513169073917,32980.0,45233.90222222222,47200.0,0.43117040630685266,0.04346513745638969,-148,47200.0,47410.0,47060.0,35.6,27.8,1392,2287,0.3783636857841805,2577,649,453,0.12313128567545528,6.8,2025,true,2016K2,2026K2
5249,Andre salgsmedarbeidere,5,Salgs- og serviceyrker,52,Salgsyrker,3668,2096,1572,0.75,32640.0,44767.57333333333,45500.0,0.39399509803921573,0.01636065151919497,243,45500.0,45660.0,45450.0,36.7,28.4,1578,2090,0.4302071973827699,2479,730,459,0.12513631406761178,5.4,2025,true,2016K2,2026K2
9621,Bud mv.,9,"Renholdere, hjelpearbeidere mv.",96,Renovasjons- og gjenvinningsarbeidere mv.,3602,4938,-1336,-0.27055488051842846,29960.0,41091.80444444444,39620.0,0.32242990654205617,-0.03581746930666674,-161,39620.0,40590.0,39500.0,38.5,13.4,595,3007,0.16518600777345918,2128,984,490,0.13603553581343697,7.2,2025,true,2016K2,2026K2
6121,Melke- og husdyrprodusenter,6,"Bønder, fiskere mv.",61,Jordbrukere,3542,3593,-51,-0.014194266629557473,26400.0,36209.066666666666,38970.0,0.4761363636363636,0.07624977906086139,-678,38970.0,36930.0,39940.0,36.6,17.2,1125,2417,0.3176171654432524,2316,538,688,0.19424054206662902,4.3,2025,true,2016K2,2026K2
